design_id,wall_material,wall_structural_thickness_m,wall_insulation_thickness_m,roof_insulation_thickness_m,floor_insulation_thickness_m,length_m,width_m,height_m,orientation_deg,window_area_m2,window_wall_orientation,door_area_m2,door_wall_orientation,window_solar_heat_gain_coefficient,window_u_value_w_m2k,door_u_value_w_m2k,has_thermal_mass,thermal_mass_material,thermal_mass_kg,thermal_mass_specific_heat_j_kgk,thermal_mass_heat_capacity_j_k,occupant_count,sensible_heat_per_person_w,equipment_heat_w,lighting_heat_w,floor_area_m2,volume_m3,net_wall_area_m2,weather_scenario_id,weather_name,weather_season,weather_date,weather_effective_date,latitude,longitude,weather_source,weather_data_category,weather_provenance,weather_retrieval_status,weather_record_count,skipped_missing_required_records,mean_outdoor_temperature_c,minimum_outdoor_temperature_c,maximum_outdoor_temperature_c,daily_solar_sum_wh_m2,mean_wind_speed_m_s,mean_relative_humidity_percent,percent_time_comfortable,percent_time_below_comfort,percent_time_above_comfort,minimum_indoor_temperature_c,maximum_indoor_temperature_c,mean_indoor_temperature_c,indoor_temperature_range_c,degree_hours_below_comfort,degree_hours_above_comfort,total_heat_loss_kwh,total_solar_gain_kwh,thermal_mass_absorbed_kwh,thermal_mass_released_kwh,thermal_mass_net_kwh
D0217,stone,0.35,0.1173,0.1813,0.1809,4.385,4.0,3.0,180.0,2.796,north,2.0,west,0.694,5.0,2.0,1,water,843.0,4186.0,3528798.0,2,75.0,50.0,20.0,17.54,52.62,45.513999999999996,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,7.317957704493552,13.251014109509542,10.387370171128286,5.93305640501599,182.70311589292115,0.0,14.903144995635005,6.947106004799999,4.484060668854022,7.113056637825845,-2.6289959689718225
D0218,stone,0.35,0.1219,0.198,0.1927,4.237,4.0,3.0,270.0,3.477,west,2.0,south,0.449,5.0,2.0,1,stone,1882.5,900.0,1694250.0,2,75.0,50.0,20.0,16.948,50.844,43.945,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,2.8996785514062133,13.820037496403923,8.759735616070293,10.92035894499771,221.76634521431296,0.0,14.33123660425522,5.5893115746,3.1818043755715637,6.523393157316014,-3.3415887817444503
D0219,stone,0.35,0.1235,0.124,0.0,4.487,4.0,3.0,270.0,2.732,west,2.0,south,0.668,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,17.948,53.844,46.19,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-9.809947524460028,11.979060875371625,-1.6066232543958268,21.78900839983165,470.55895810549976,0.0,11.815134907052467,6.5337790752,0.0,0.0,0.0
D0220,stone,0.35,0.1257,0.1172,0.1783,4.78,4.0,3.0,270.0,2.358,west,2.0,west,0.475,5.0,2.0,1,stone,1756.0,900.0,1580400.0,2,75.0,50.0,20.0,19.12,57.36,48.322,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,2.331572283352143,11.92169173018769,7.735544440849065,9.590119446835548,246.34693341962247,0.0,12.803063115550717,4.01000301,2.1932513033811083,5.559691070989517,-3.366439767608409
D0221,stone,0.35,0.1285,0.1817,0.1274,4.503,4.0,3.0,0.0,2.271,south,2.0,north,0.664,5.0,2.0,1,stone,2119.9,900.0,1907910.0,2,75.0,50.0,20.0,18.012,54.036,46.747,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,4.724278913419754,13.840360060902581,9.580778073700632,9.116081147482827,202.06132623118484,0.0,13.56976767987185,5.398741108800001,3.236546558289263,6.03254684114963,-2.796000282860367
D0222,stone,0.35,0.1325,0.0,0.1421,5.229,4.0,3.0,90.0,2.501,east,2.0,south,0.696,5.0,2.0,1,water,2764.8,4186.0,11573452.8,2,75.0,50.0,20.0,20.916,62.748000000000005,50.873000000000005,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,2.5010827810200205,9.30330337728913,6.332869227405614,6.802220596269109,280.01113854226526,0.0,35.776766195355535,6.2320398192,0.8419210455420786,24.94980006914543,-24.10787902360335
D0223,stone,0.35,0.1334,0.0995,0.1523,5.949,4.0,3.0,90.0,2.381,east,2.0,west,0.443,5.0,2.0,1,stone,2514.4,900.0,2262960.0,2,75.0,50.0,20.0,23.796,71.388,55.313,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,2.46384243739329,10.16551286853154,7.15115672828573,7.70167043113825,260.3722385211425,0.0,13.97289314581437,3.7763340965999994,1.8989595026375579,6.636188146492136,-4.7372286438545785
D0224,stone,0.35,0.1448,0.0866,0.1886,5.687,4.0,3.0,180.0,3.924,north,2.0,south,0.706,5.0,2.0,1,stone,1305.5,900.0,1174950.0,2,75.0,50.0,20.0,22.748,68.244,52.198,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,16.666666666666657,83.33333333333334,0.0,-0.5148611033196484,20.945507854731257,9.697071041214427,21.460368958050907,207.7025397777411,0.0,18.869365441774267,9.9183855888,5.0879164832388994,8.519704275834851,-3.4317877925959515
D0225,stone,0.35,0.1457,0.198,0.0,4.825,4.0,3.0,180.0,1.494,west,2.0,south,0.553,5.0,2.0,1,water,2960.5,4186.0,12392653.0,2,75.0,50.0,20.0,19.3,57.900000000000006,49.456,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,3.216362707565915,9.437451585665066,6.521242512496603,6.221088878099151,275.49017970008157,0.0,31.720838508087077,2.9578967964000005,0.0,23.352017511943092,-23.352017511943092
D0226,stone,0.35,0.1519,0.113,0.0693,4.76,4.0,3.0,270.0,2.515,west,2.0,east,0.644,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,19.04,57.12,48.045,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,8.333333333333329,75.0,16.666666666666668,-6.212149229401025,27.504877822326193,4.989905958452919,33.71702705172722,344.2539715991337,7.236003496408266,11.14790132697851,5.798706732,0.0,0.0,0.0
D0227,stone,0.35,0.1632,0.1749,0.1703,5.869,4.0,3.0,180.0,2.734,east,2.0,south,0.74,5.0,2.0,1,water,2395.9,4186.0,10029237.4,2,75.0,50.0,20.0,23.476,70.428,54.48,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,9.115898412273657,11.256276976497084,10.21688438759107,2.140378564223427,186.79477469781435,0.0,15.007090575602465,7.243317432,4.885207242996151,7.348225217725157,-2.4630179747290066
D0228,stone,0.35,0.1641,0.1249,0.1892,4.984,4.0,3.0,270.0,2.35,south,2.0,south,0.695,5.0,2.0,1,stone,1092.7,900.0,983430.0,2,75.0,50.0,20.0,19.936,59.808,49.554,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,4.166666666666657,95.83333333333334,0.0,1.7231384537954826,18.08051700636414,9.731145859988983,16.357378552568658,198.53301636662854,0.0,13.553400814669553,5.84736165,3.2346996916321156,5.4957313445165346,-2.261031652884419
D0229,stone,0.35,0.1692,0.1626,0.0818,5.848,4.0,3.0,180.0,2.737,east,2.0,west,0.797,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,23.392,70.176,54.351,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,8.333333333333329,75.0,16.666666666666668,-6.143324957201472,34.25158707352602,6.69577865718566,40.39491203072749,337.3078005532829,32.246095952209586,13.206835197394911,7.809808897800001,0.0,0.0,0.0
D0230,stone,0.35,0.1701,0.073,0.0928,5.478,4.0,3.0,90.0,2.85,north,2.0,north,0.604,5.0,2.0,1,water,2364.1,4186.0,9896122.6,2,75.0,50.0,20.0,21.912,65.73599999999999,52.017999999999994,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,7.900363770870849,10.511502271940945,9.483488874479743,2.611138501070095,204.3962670124861,0.0,17.260701714292612,6.16295628,3.3544971923244367,9.126235397564372,-5.771738205239935
D0231,stone,0.35,0.1724,0.1659,0.0666,5.217,4.0,3.0,0.0,3.857,north,2.0,east,0.42,5.0,2.0,1,stone,1087.1,900.0,978390.0,2,75.0,50.0,20.0,20.868,62.604,49.445,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-2.212551578903855,14.774312644486733,6.26093666249973,16.986864223390587,281.7375201000064,0.0,14.653626919705161,5.799709188,2.8925738934955696,6.211640098852166,-3.319066205356596
D0232,stone,0.35,0.1733,0.0,0.0,5.006,4.0,3.0,180.0,2.852,west,2.0,west,0.636,5.0,2.0,1,stone,1230.8,900.0,1107720.0,2,75.0,50.0,20.0,20.024,60.072,49.184,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-8.756439415567415,5.759033832434732,-2.81099399358369,14.515473248002149,499.46385584600847,0.0,16.92557992956864,6.494024534399999,3.834270868287644,9.605627276457737,-5.771356408170092
D0233,stone,0.35,0.1772,0.1809,0.0972,4.803,4.0,3.0,180.0,2.622,east,2.0,south,0.538,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,19.212,57.635999999999996,48.196,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,8.333333333333329,75.0,16.666666666666668,-5.437044408460187,27.946106033596905,5.681155965125215,33.383150442057094,330.73052529128216,9.212653199992971,10.414318399743102,5.0503590072,0.0,0.0,0.0
D0234,stone,0.35,0.1787,0.0,0.1516,4.059,4.0,3.0,0.0,1.905,south,2.0,west,0.669,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,16.236,48.708,44.449,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-9.468575680863731,10.69131042611698,-1.6904797685447244,20.15988610698071,472.5715144450734,0.0,9.844522434783688,4.562767989,0.0,0.0,0.0
D0235,stone,0.35,0.1839,0.0756,0.1958,4.495,4.0,3.0,90.0,0.988,north,2.0,north,0.491,5.0,2.0,1,water,2273.9,4186.0,9518545.4,2,75.0,50.0,20.0,17.98,53.94,47.982,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,8.616710216808864,9.901593288772988,9.479913373841423,1.2848830719641242,204.48207902780584,0.0,10.699129268196502,1.7367836615999999,0.9243945430776201,4.581868599372339,-3.6574740562947192
D0236,stone,0.35,0.1885,0.1595,0.0647,4.936,4.0,3.0,0.0,1.149,north,2.0,east,0.516,5.0,2.0,1,stone,1529.6,900.0,1376640.0,2,75.0,50.0,20.0,19.744,59.232,50.467,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,2.36401537199336,9.956505135090596,6.942493944277815,7.5924897630972366,265.38014533733246,0.0,10.473408699045102,2.1226432967999997,1.2093267191226387,4.129327240872378,-2.9200005217497393
D0237,stone,0.35,0.189,0.1348,0.0,4.452,4.0,3.0,90.0,1.888,west,2.0,west,0.498,5.0,2.0,1,stone,2361.4,900.0,2125260.0,2,75.0,50.0,20.0,17.808,53.424,46.824,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-5.316686281007446,6.996216073243017,0.9012381360768349,12.312902354250463,410.3702847341559,0.0,17.961155260084926,3.3661899647999998,1.748789502747953,10.7909952487407,-9.042205745992746
D0238,stone,0.35,0.1967,0.0696,0.0,5.891,4.0,3.0,270.0,2.264,east,2.0,north,0.569,5.0,2.0,1,stone,1309.8,900.0,1178820.0,2,75.0,50.0,20.0,23.564,70.69200000000001,55.08200000000001,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-7.921745297658153,5.532755283388907,-1.7536963093695956,13.45450058104706,474.0887114248704,0.0,16.182854427112176,4.612070923199999,3.132545823325057,9.00102132104322,-5.868475497718164
D0239,timber,0.35,0.0,0.0,0.0,5.525,4.0,3.0,0.0,0.657,west,2.0,east,0.429,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,22.1,66.30000000000001,54.49300000000001,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-11.016491627675947,2.3961997460953883,-5.0259828252081755,13.412691373771334,552.6235878049963,0.0,6.2891195074026305,1.0090901106,0.0,0.0,0.0
D0240,timber,0.35,0.0,0.0,0.0591,5.396,4.0,3.0,90.0,1.225,west,2.0,east,0.558,5.0,2.0,1,stone,1790.2,900.0,1611180.0,2,75.0,50.0,20.0,21.584,64.752,53.150999999999996,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-7.432392237273257,4.73804905592905,-1.75560909712099,12.170441293202307,474.1346183309038,0.0,15.931514831241172,2.4472457100000007,2.445757150134721,10.247624295926368,-7.801867145791647
D0241,timber,0.35,0.0,0.0,0.1702,4.477,4.0,3.0,90.0,0.7,west,2.0,south,0.771,5.0,2.0,1,stone,590.4,900.0,531360.0,2,75.0,50.0,20.0,17.908,53.724000000000004,48.162000000000006,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-7.768550623295358,4.763309406857104,-2.566721471915065,12.531860030152462,493.6013153259616,0.0,9.639759867475506,1.9322339400000001,1.6709087467159698,4.293546818714365,-2.622638071998395
D0242,timber,0.35,0.0,0.0731,0.0751,5.253,4.0,3.0,0.0,2.745,east,2.0,east,0.704,5.0,2.0,1,stone,2333.7,900.0,2100330.0,2,75.0,50.0,20.0,21.012,63.036,50.772999999999996,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,0.4279546837760565,12.244888959640228,7.023304651068101,11.816934275864172,263.44068837436555,0.0,17.984363250802453,6.918664896,3.5080510121418085,9.092621550759763,-5.584570538617954
D0243,timber,0.35,0.0,0.0732,0.0,4.583,4.0,3.0,90.0,2.353,north,2.0,west,0.704,5.0,2.0,1,stone,2736.7,900.0,2463030.0,2,75.0,50.0,20.0,18.332,54.996,47.145,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-5.597483002390649,6.869313250538005,1.237660808746009,12.466796252928653,402.29614059009583,0.0,22.167985253960452,5.9306442624,2.880656980788373,13.552064913948996,-10.671407933160623
D0244,timber,0.35,0.0,0.0822,0.178,4.468,4.0,3.0,90.0,0.704,west,2.0,east,0.517,5.0,2.0,1,water,1898.0,4186.0,7945028.0,2,75.0,50.0,20.0,17.872,53.616,48.104,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,7.124352959829187,9.752572056430846,8.671292940484792,2.6282190966016596,223.88896942836504,0.0,12.980887423133668,1.3030782336,0.2948446330463389,6.64126025867807,-6.346415625631731
D0245,timber,0.35,0.0,0.0961,0.1533,5.82,4.0,3.0,270.0,1.533,west,2.0,south,0.516,5.0,2.0,1,stone,2215.1,900.0,1993590.0,2,75.0,50.0,20.0,23.28,69.84,55.387,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,0.6694543606867677,8.693294839436676,5.714754305436023,8.023840478749909,294.8458966695355,0.0,13.496276459493897,2.8320384456,1.3157409492900916,6.482763860700778,-5.167022911410686
D0246,timber,0.35,0.0,0.1031,0.0,4.372,4.0,3.0,90.0,0.746,east,2.0,west,0.766,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,17.488,52.464,47.486,S10_early_winter,early winter,early winter,2024-11-20,2024-11-20,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,-6.34375,-12.14,0.65,3580.2,2.6008333333333336,32.568333333333335,0.0,100.0,0.0,-9.840470752722355,5.768427201851056,-3.2505627413447153,15.608897954573411,510.0135057922731,0.0,7.3275089530948625,2.0458551672,0.0,0.0,0.0
